AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08225002,Aglasterhausen,3560,,,,2968,,16,2952,1055,471,265,94,761,140,24,142,,,,,,,,,,,,,,19,2949,920,428,272,139,770,161,7,58,26,17,20,3,12,0,3,113,,,,,
08225009,Billigheim,4423,,,,3769,,27,3742,1604,518,203,153,938,145,22,159,,,,,,,,,,,,,,16,3753,1372,456,244,225,958,151,15,80,29,18,20,7,3,0,9,166,,,,,
08225010,Binau,1023,,,,880,,8,872,349,179,64,28,171,37,8,36,,,,,,,,,,,,,,7,873,296,174,65,48,183,40,1,13,10,3,3,7,0,1,1,28,,,,,
08225014,Buchen_(Odenwald)-_Stadt,13591,,,,11082,,113,10969,4560,1264,1018,276,3047,409,107,288,,,,,,,,,,,,,,91,10991,3991,1216,848,440,3075,478,45,170,87,43,41,20,7,1,16,513,,,,,
08225024,Fahrenbach,2137,,,,1792,,18,1774,847,230,108,47,410,62,10,60,,,,,,,,,,,,,,11,1781,730,217,115,85,424,67,5,34,11,7,9,3,7,0,0,67,,,,,
08225032,Hardheim,4993,,,,4187,,45,4142,2015,476,252,112,955,139,38,155,,,,,,,,,,,,,,29,4158,1759,444,287,167,993,161,10,100,29,11,17,9,4,1,7,159,,,,,
08225033,Haßmersheim,3621,,,,2952,,22,2930,1065,504,188,97,788,137,28,123,,,,,,,,,,,,,,11,2941,935,417,226,141,790,153,10,55,33,14,11,8,6,0,3,139,,,,,
08225039,Höpfingen,2333,,,,1997,,23,1974,940,254,117,53,477,50,23,60,,,,,,,,,,,,,,20,1977,818,229,135,80,503,70,10,39,13,8,7,3,0,0,1,61,,,,,
08225042,Hüffenhardt,1595,,,,1323,,14,1309,451,199,67,54,401,51,20,66,,,,,,,,,,,,,,7,1316,391,195,65,72,414,45,4,28,20,7,6,2,4,0,3,60,,,,,
08225052,Limbach,3510,,,,2995,,20,2975,1491,347,174,77,669,89,27,101,,,,,,,,,,,,,,14,2981,1301,333,179,123,700,95,7,61,24,5,5,5,1,0,1,141,,,,,
08225058,Mosbach-_Stadt,16470,,,,12857,,133,12724,4699,2213,1334,419,2774,721,123,441,,,,,,,,,,,,,,85,12772,4009,2013,1388,639,2853,813,41,186,101,48,67,19,35,3,11,546,,,,,
08225060,Mudau,3899,,,,3349,,29,3320,1706,352,242,83,706,98,22,111,,,,,,,,,,,,,,17,3332,1492,333,233,165,727,134,7,59,33,14,12,5,8,0,2,108,,,,,
08225064,Neckargerach,1765,,,,1516,,8,1508,610,302,98,31,283,72,13,99,,,,,,,,,,,,,,5,1511,512,269,117,70,306,74,2,46,22,3,9,7,4,0,2,68,,,,,
08225067,Neckarzimmern,1012,,,,792,,7,785,264,168,38,31,192,54,8,30,,,,,,,,,,,,,,5,787,226,146,45,41,195,41,4,9,8,5,5,1,1,0,1,59,,,,,
08225068,Neunkirchen,1437,,,,1221,,9,1212,436,236,98,36,275,55,14,62,,,,,,,,,,,,,,7,1214,350,232,97,60,287,62,5,39,12,3,8,3,2,0,0,54,,,,,
08225074,Obrigheim,3745,,,,3041,,29,3012,1147,519,187,117,719,147,25,151,,,,,,,,,,,,,,24,3017,955,493,209,172,762,160,5,64,37,11,19,6,7,0,6,111,,,,,
08225075,Osterburken-_Stadt,4753,,,,3811,,44,3767,1438,507,228,130,1144,155,41,124,,,,,,,,,,,,,,30,3781,1212,458,231,188,1144,174,17,64,34,20,24,11,8,0,5,191,,,,,
08225082,Rosenberg,1603,,,,1370,,8,1362,527,243,112,58,309,55,10,48,,,,,,,,,,,,,,9,1361,462,214,121,82,314,67,1,28,8,7,7,1,1,0,5,43,,,,,
08225091,Seckach,2961,,,,2461,,24,2437,927,331,206,51,703,98,31,90,,,,,,,,,,,,,,19,2442,792,310,193,82,690,109,10,55,26,16,7,10,2,1,2,137,,,,,
08225109,Walldürn-_Stadt,8746,,,,7105,,88,7017,2988,1072,375,200,1876,260,69,177,,,,,,,,,,,,,,60,7045,2647,881,438,276,1962,288,25,105,45,25,16,11,5,0,8,313,,,,,
08225113,Zwingenberg,542,,,,474,,9,465,173,92,48,8,98,30,1,15,,,,,,,,,,,,,,6,468,157,91,47,16,96,25,0,7,4,2,1,0,1,1,2,18,,,,,
08225114,Ravenstein-_Stadt,2215,,,,1938,,18,1920,939,183,97,49,494,67,21,70,,,,,,,,,,,,,,9,1929,813,181,108,80,511,68,5,55,18,10,4,3,2,0,3,68,,,,,
08225115,Schefflenz,3082,,,,2601,,11,2590,890,404,241,97,720,129,22,87,,,,,,,,,,,,,,9,2592,740,383,245,124,734,147,14,42,29,10,13,5,6,1,8,91,,,,,
08225116,Schwarzach,2252,,,,1526,,10,1516,585,245,141,56,328,70,12,79,,,,,,,,,,,,,,10,1516,499,225,155,85,328,73,5,35,19,7,12,1,4,1,0,67,,,,,
08225117,Elztal,4460,,,,3775,,36,3739,1508,568,261,139,929,154,35,145,,,,,,,,,,,,,,26,3749,1259,505,298,230,949,169,14,78,37,14,22,11,9,0,2,152,,,,,
08225118,Waldbrunn,3752,,,,3217,,32,3185,1309,597,221,102,682,134,25,115,,,,,,,,,,,,,,28,3189,1160,531,233,147,710,150,9,53,31,10,15,8,5,0,5,122,,,,,
08226003,Altlußheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226006,Bammental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226009,Brühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226010,Dielheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226012,Dossenheim,9195,,,,8207,,60,8147,2447,1236,2481,271,663,651,,128,,99,161,,,10,,,,,,,,41,8166,2229,1319,2049,423,690,907,11,72,62,36,101,14,9,1,11,232,,,,,
08226013,Eberbach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226017,Epfenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226018,Eppelheim-_Stadt,10219,,,,8543,,58,8485,2393,1533,1957,302,1178,737,,98,,147,126,,,14,,,,,,,,54,8489,2097,1612,1493,407,1210,977,28,54,68,60,79,6,10,2,6,380,,,,,
08226020,Eschelbronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226022,Gaiberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226027,Heddesbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226028,Heddesheim,8738,,,,7430,,69,7361,2647,1246,1007,319,1468,346,,141,,110,73,,,4,,,,,,,,44,7386,2378,1291,827,410,1480,402,21,76,79,45,59,10,10,0,4,294,,,,,
08226029,Heiligkreuzsteinach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226031,Hemsbach-_Stadt,8700,,,,7237,,60,7177,2271,1394,1074,231,1436,406,,167,,102,85,,,11,,,,,,,,46,7191,2033,1411,872,356,1411,476,9,109,85,44,58,9,7,6,6,299,,,,,
08226032,Hockenheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226036,Ilvesheim,6719,,,,5810,,36,5774,1976,1145,929,230,895,288,,189,,64,56,,,2,,,,,,,,24,5786,1816,1160,781,316,900,370,11,89,49,40,44,6,5,2,3,194,,,,,
08226037,Ketsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226038,Ladenburg-_Stadt,9201,,,,7948,,56,7892,2666,1362,1901,258,1006,374,,158,,67,94,,,6,,,,,,,,35,7913,2441,1446,1530,430,1002,546,14,64,71,24,75,7,7,3,2,251,,,,,
08226040,Laudenbach,4891,,,,4347,,24,4323,1629,678,674,175,821,180,,54,,53,52,,,7,,,,,,,,19,4328,1523,665,570,222,813,213,9,38,49,26,27,7,2,1,3,160,,,,,
08226041,Leimen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226046,Malsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226048,Mauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226049,Meckesheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226054,Mühlhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226055,Neckarbischofsheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226056,Neckargemünd-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226058,Neidenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226059,Neulußheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226060,Nußloch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226062,Oftersheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226063,Plankstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226065,Rauenberg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226066,Reichartshausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226068,Reilingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226076,Sandhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226080,Schönau-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226081,Schönbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226082,Schriesheim-_Stadt,11231,,,,9907,,55,9852,3585,1478,2210,373,1187,511,,241,,134,129,,,4,,,,,,,,45,9862,3184,1588,1815,612,1225,684,22,135,90,67,81,16,15,0,8,320,,,,,
08226084,Schwetzingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226085,Sinsheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226086,Spechbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226091,Waibstadt-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226095,Walldorf-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226096,Weinheim-_Stadt,31392,,,,25989,,174,25815,9115,4396,4921,987,3953,1418,,509,,254,247,,,15,,,,,,,,130,25859,8281,4590,3969,1592,3968,1648,44,309,188,104,171,28,13,5,24,925,,,,,
08226097,Wiesenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226098,Wiesloch-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226099,Wilhelmsfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226101,Zuzenhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226102,Angelbachtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226103,St._Leon-Rot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226104,Lobbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226105,Edingen-Neckarhausen,9916,,,,8509,,60,8449,2728,1524,1735,361,1221,492,,166,,102,111,,,9,,,,,,,,36,8473,2524,1582,1417,481,1236,616,19,62,80,37,71,19,10,1,7,311,,,,,
08226106,Helmstadt-Bargen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08226107,Hirschberg_an_der_Bergstraße,7333,,,,6482,,34,6448,2368,1038,1384,286,804,303,,158,,56,48,,,3,,,,,,,,26,6456,2169,1097,1132,469,828,364,7,86,37,24,43,8,4,0,6,182,,,,,
08231000,Pforzheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235006,Altensteig-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235007,Althengstett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235008,Bad_Liebenzell-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235018,Dobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235020,Ebhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235022,Egenhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235025,Enzklösterle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235029,Gechingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235032,Haiterbach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235033,Bad_Herrenalb-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235035,Höfen_an_der_Enz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235046,Nagold-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235047,Neubulach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235050,Neuweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235055,Oberreichenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235057,Ostelsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235060,Rohrdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235065,Schömberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235066,Simmersfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235067,Simmozheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235073,Unterreichenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235079,Bad_Wildbad-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235080,Wildberg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235084,Bad_Teinach-Zavelstein-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235085,Calw-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236004,Birkenfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236011,Eisingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236013,Engelsbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236019,Friolzheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236025,Heimsheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236028,Illingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236030,Ispringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236031,Kieselbronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236033,Knittlingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236038,Maulbronn-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236039,Mönsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236040,Mühlacker-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236043,Neuenbürg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236044,Neuhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236046,Niefern-Öschelbronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236050,Ötisheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236061,Sternenfels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236062,Tiefenbronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236065,Wiernsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236067,Wimsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236068,Wurmberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236070,Keltern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236071,Remchingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236072,Straubenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236073,Neulingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236074,Kämpfelbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236075,Ölbronn-Dürrn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236076,Königsbach-Stein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237002,Alpirsbach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237004,Baiersbronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237019,Dornstetten-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237024,Empfingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237027,Eutingen_im_Gäu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237028,Freudenstadt-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237030,Glatten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237032,Grömbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237040,Horb_am_Neckar-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237045,Loßburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237054,Pfalzgrafenweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237061,Schopfloch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237072,Wörnersberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237073,Seewald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237074,Waldachtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237075,Bad_Rippoldsau-Schapbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08311000,Freiburg_im_Breisgau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315003,Au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315004,Auggen,2020,,,,1689,,5,1684,610,250,232,69,310,97,,95,,,21,,,,,,,,,,,5,1684,530,238,249,95,315,108,8,32,15,11,8,3,2,1,0,69,,,,,
08315006,Bad_Krozingen-_Stadt,14931,,,,12312,,98,12214,4373,1957,2078,449,2028,676,,454,,,199,,,,,,,,,,,62,12250,3887,1863,1961,658,2058,746,34,141,137,60,104,18,18,1,17,547,,,,,
08315007,Badenweiler,3120,,,,2594,,23,2571,853,461,459,103,413,149,,98,,,35,,,,,,,,,,,14,2580,696,417,435,196,424,162,9,40,34,13,21,8,4,0,2,119,,,,,
08315008,Ballrechten-Dottingen,1841,,,,1659,,11,1648,692,205,322,45,226,81,,63,,,14,,,,,,,,,,,5,1654,624,219,287,63,244,91,5,32,15,8,8,2,3,1,2,50,,,,,
08315013,Bötzingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315014,Bollschweil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315015,Breisach_am_Rhein-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315016,Breitnau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315020,Buchenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315022,Buggingen,3221,,,,2781,,16,2765,894,477,430,76,478,164,,188,,,58,,,,,,,,,,,10,2771,805,464,392,121,477,183,7,86,38,21,30,16,9,0,5,117,,,,,
08315028,Ebringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315030,Eichstetten_am_Kaiserstuhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315031,Eisenbach_(Hochschwarzwald),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315033,Eschbach,1755,,,,1544,,9,1535,567,246,208,33,284,99,,72,,,26,,,,,,,,,,,6,1538,499,240,204,62,296,86,5,21,23,8,15,10,2,0,0,67,,,,,
08315037,Feldberg_(Schwarzwald),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315039,Friedenweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315041,Glottertal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315043,Gottenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315047,Gundelfingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315048,Hartheim_am_Rhein,3489,,,,2952,,31,2921,1193,340,310,98,635,156,,160,,,29,,,,,,,,,,,21,2931,1038,342,305,150,661,148,13,63,36,17,13,7,5,3,7,123,,,,,
08315050,Heitersheim-_Stadt,4505,,,,3804,,34,3770,1341,661,648,147,550,225,,154,,,44,,,,,,,,,,,18,3786,1222,613,595,212,561,253,14,42,48,14,29,10,5,1,4,163,,,,,
08315051,Heuweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
